,date,content,id,user,replyCount,retweetCount,likeCount,quoteCount,place,hashtags,followers,friends,ijoy
312695,2020-05-24T13:03:09+00:00,This is great! Such a joy to share that first race experience with you! ❤️ #Indy500 https://t.co/DWbX3PwihX,1264542450904895489,Mar,0,0,3,0,Chicago,['Indy500'],895,831,1
313153,2020-05-24T10:56:24+00:00,"“I wish you all the joy that you can wish”
-The Merchant of Venice 

@DisneyBard 
#ShakespeareSunday https://t.co/Vi4XPctJ9J",1264510556515467265,Sonya Olds Som (she/her/hers),1,3,7,0,Chicago,['ShakespeareSunday'],15304,3626,1
313159,2020-05-24T10:51:48+00:00,"“For here, I hope, begins our lasting joy”
-Henry the Sixth, Part Three

@bardwars 
#ShakespeareSunday https://t.co/eQyksLSBwW",1264509397339901952,Sonya Olds Som (she/her/hers),1,3,11,0,Chicago,['ShakespeareSunday'],15304,3626,1
313177,2020-05-24T10:43:21+00:00,"“Come what sorrow can, It cannot countervail the exchange of joy, That one short minute gives me in her sight.”
-Romeo and Juliet

@bardwars 
#ShakespeareSunday https://t.co/CzEsYx6Lgo",1264507271264043008,Sonya Olds Som (she/her/hers),1,0,4,0,Chicago,['ShakespeareSunday'],15304,3626,1
313200,2020-05-24T10:29:57+00:00,"“Silence is the perfectest herald of joy: I were but little happy, if I could say how much”
-Much Ado About Nothing 

@BardOfHeroes 
#ShakespeareSunday https://t.co/1Zwkv2h4qz",1264503898355662848,Sonya Olds Som (she/her/hers),1,0,4,0,Chicago,['ShakespeareSunday'],15304,3626,1
313210,2020-05-24T10:25:12+00:00,"“Here come the lovers, full of joy and mirth. — Joy, gentle friends! joy and fresh days of love Accompany your hearts!”
-A Midsummer Night’s Dream

@DisneyBard 🐸💚
#ShakespeareSunday https://t.co/DdYb5zSpno",1264502702798786560,Sonya Olds Som (she/her/hers),1,2,6,0,Chicago,['ShakespeareSunday'],15304,3626,1
314467,2020-05-24T04:40:22+00:00,Here’s a little sneak peek of our engagement pictures. I am full of joy to know that I will be married to an incredible man. My best friend and future spouse has my heart. Credit to https://t.co/sqaZu8d4eR #engagement #photoshoot #FIANCÉ https://t.co/uLkvswq3Ko,1264415924414754818,Mrs. Cristobal,6,0,31,1,Chicago,"['engagement', 'photoshoot', 'FIANCÉ']",692,1365,1
314469,2020-05-24T04:40:00+00:00,"When Bo Katan shows up in The Mandalorian, I will yell for joy. #StarWars @dave_filoni https://t.co/lyLOnPCan9",1264415831636807687,K A R I M,0,0,1,1,Chicago,['StarWars'],203,334,1
315203,2020-05-24T03:19:25+00:00,Happy 1st Birthday to our sweet Piccolo.  He has brought so much joy and snuggles to our family. 😍😍 @ Neel's Complete K-9 https://t.co/rdDfhCFN8F,1264395550524309505,Angie Kerr,0,0,0,0,La Grange Park,,469,708,1
316778,2020-05-24T01:05:24+00:00,.@Suntimes bringing me pure joy with this list of 20 great fried chicken sandwiches,1264361825308721153,Ash Wednesday,1,0,1,0,Chicago,,570,920,1
318090,2020-05-25T23:05:18+00:00,I share this bc there is a place for celebrating life’s milestone and exciting events as we navigate through this #pandemic. #COVID19 isn’t going anywhere anytime soon. We need to find ways to continue to find joy and happiness while being responsible.,1265056376121954309,"Shikha Jain MD, FACP",1,0,16,0,Chicago,"['pandemic', 'COVID19']",10913,3401,1
318799,2020-05-25T21:55:56+00:00,"C U S T O M | Jordan 10 Seattle... 

The theme behind this custom sneaker is EARTHGANG.. This sneaker is an 8th grade graduation gift. So glad I could be apart of spreading joy in this crazy time. He son might not… https://t.co/MB5awPc7PX",1265038919101558786,Renée G.,0,0,0,0,Chicago,,291,486,1
319031,2020-05-25T21:29:40+00:00,"JESUS IS THE TOP. 
ALWAYS GO FOR THE TOP JESUS HAS, BY YOUR FAITH HE GAVE TO YOU, NOW!!  MIRACLES, PROSPERITY, JOY, PEACE, HAPPINESS, BRINGING GREAT RESULTS, READ YOUR BIBLE, BELIEVE GOD FOR GREATER MIRACLES. BE THANKFUL 
https://t.co/N7OTUli8Rd
YouTube:  Ray Martin Miracles",1265032309721501696,Ev. Ray Martin,0,0,0,0,Evergreen Park,,43,172,1
321386,2020-05-25T18:03:04+00:00,Telling people who swear they are smart that they are STILL slow brings joy and balance to the world.,1264980315895934977,Lance Allen,0,0,0,0,Chicago,,216,139,1
321544,2020-05-25T17:51:08+00:00,"@wannabegymboi Is a JOY. I loved her 2016 beam routine so much and feel like her gymnastics embodied what an Olympic gold medal winning routine should be.

Also, a very courageous person &amp; excellent leader.",1264977313785171970,PettyOkino,1,0,2,0,Chicago,,2132,809,1
322772,2020-05-25T16:19:52+00:00,BIGGEST thank you to @MeredithMelland for hooking me tf up with sushi ingredients nothing brings me more joy than nori and sticky rice ♥️,1264954346736955392,Rachel Sue Permarket 🛒,0,0,4,0,Chicago,,501,885,1
325196,2020-05-25T12:02:03+00:00,"Eid Mubarak Friends !!
May Allah bring you joy, happiness and peace on this special Eid as He did to us.. Alhamdulillah.
#Eid2020 #eidmubarak #peacefuleid #eidwithlovedones #eidvibes @ Chicago, Illinois https://t.co/A061IpyFoU",1264889463928283136,GlassCalligraphy,0,0,0,0,Chicago,"['Eid2020', 'eidmubarak', 'peacefuleid', 'eidwithlovedones', 'eidvibes']",21,24,1
326995,2020-05-25T03:47:20+00:00,@IchibanDX Because they're not happy with themselves and want people miserable let them. They seem too find joy in breaking people,1264764963333300236,jason grey,0,0,0,0,Chicago,,712,388,1
327136,2020-05-25T03:35:41+00:00,"Enjoying wine a little too much during isolation.  Lost all my jobs, husband locked down in Italy, waiting for Embassy to reopen, while in a mortgage process, so yeah, it was my only joy in life.  Tonight I skipped the neighborhood shop. I think I am going to detox a few days.",1264762033280618498,"Ms.Johnson,Please!💙🧩🔥💯😇",1,0,1,0,Chicago,,4371,4930,1
329191,2020-05-25T00:39:09+00:00,@amjoyshow like I said Joy what if I'm right I'm so afraid for us 4 all Americans,1264717607049052161,Marvin Gresham,0,0,0,0,Chicago,,8,106,1
331719,2020-05-26T21:00:41+00:00,The cupcakes @latenightsmkay made us are so stupid good I’m crying actual tears of joy,1265387404803952647,amanda von ebers,1,0,3,0,Chicago,,213,288,1
336036,2020-05-26T15:01:47+00:00,"Crystal, Gigi, and Jaida have all basically had half of their Drag Race dream taken away because of COVID-19 (getting to tour and experience the joy of the season with fans) and they’ve responded to it all with kindness and humor. Can we just crown all three?? They deserve it!!!!",1265297082425933826,Andy Herren,3,14,427,3,Chicago,,95234,885,1
336421,2020-05-26T14:29:52+00:00,"We are jumping for joy right along with you, Sary! Congrats on your decision! From a Warrior to a @stolaf Lion! https://t.co/SFdvVPySXX",1265289053164929025,WestinghouseGWCP,0,1,16,0,Chicago,,1206,1231,1
336475,2020-05-26T14:25:11+00:00,"Lord Jesus, our hope is in You because of Your overflowing mercy. Give us Your peace when we are troubled and let us know the joy of Your victory over sin and death.",1265287871403040768,brcampmin,0,1,2,0,Oak Lawn,,156,189,1
336804,2020-05-26T13:54:49+00:00,Book our food truck for your neighborhood pop-up!  We’re heading to Northbrook this Friday and Evanston on Sunday.  Bring a little joy to the neighborhood! All ordering is done ahead of time contactless pick up.… https://t.co/ZQWVg5WJPX,1265280232333942785,THE FAT SHALLOT,0,0,2,0,Chicago,,6355,1777,1
337314,2020-05-26T12:52:32+00:00,"This has come into your Awareness more and more...
Now imagine “what if” as if it were right here, #now.
Observe how that feels!💥
Let this #Joy -full feeling be your navigational compass.

#JoyTrain
#SuccessTRAIN
#PureEsperanza https://t.co/roN2YooYZp",1265264558551248896,"PureEsperanza, NFP",0,1,3,0,Chicago,"['now', 'Joy', 'JoyTrain', 'SuccessTRAIN', 'PureEsperanza']",2785,2462,1
338031,2020-05-26T09:04:47+00:00,We shall forever have cause to celebrate you Mumtish...your doors of joy..grace..mercy.. great health and wealth remains open in Jesus name...happy birthday...we love and appreciate you big… https://t.co/bwY1ln4mA3,1265207240228823040,Olufolakemi Owodunni,0,0,0,0,Chicago,,129,306,1
338113,2020-05-26T08:16:04+00:00,"Come-Unity Joy Garden decorating Before and After mosquitoes gang banged us.🤬

Hate. Mosquitoes. Like vendetta kinda hate. 

But, Love healing. The land. And Human🙌🏾🙏🏾🌱💞

#HealThySelf #Gardening #Chicago #Southside… https://t.co/hGuZhQjpAV",1265194983684026368,Pearl BlackPearl,0,1,1,0,Chicago,"['HealThySelf', 'Gardening', 'Chicago', 'Southside']",1678,1663,1
338983,2020-05-26T04:44:24+00:00,@fras99 Cry. From relief and absolute joy.,1265141714018336769,Eugenia,0,0,0,0,Chicago,,61,183,1
339095,2020-05-26T04:30:19+00:00,"Bought my Heirloom Tomatoes (not hybrid)...

#Tomatoes #CherokeePurpleHeirloomTomato #RedBeefsteakHeirloom

#HealThySelf #Gardening #Chicago #Southside @ Community Joy Garden https://t.co/aUWDOKv9ps",1265138168698994695,Pearl BlackPearl,0,0,0,0,Chicago,"['Tomatoes', 'CherokeePurpleHeirloomTomato', 'RedBeefsteakHeirloom', 'HealThySelf', 'Gardening', 'Chicago', 'Southside']",1678,1663,1
339929,2020-05-26T03:07:04+00:00,Pure joy 👇🏼 https://t.co/V58Ffcp2HA,1265117217374511104,𝐀𝐥𝐰𝐚𝐲𝐬 𝐓𝐡𝐢𝐧𝐤𝐢𝐧𝐠🤔,0,0,0,0,Chicago,,4210,4230,1
339981,2020-05-26T03:01:36+00:00,Rebuilt a relationship with my family and I'm so emotional about that I have to hold back the years of joy. There is a alot of love.,1265115842842370048,Tony Pledger,0,0,0,0,Chicago,,59,2,1
341485,2020-05-26T01:04:39+00:00,We all went to Joy Yee today 😭,1265086412430495744,🥐,0,0,3,0,Chicago,,1671,1355,1
343611,2020-05-27T22:07:18+00:00,@thejoannagraham https://t.co/HLvGNZF2ah - spreading indie wrestling joy! (Local to Chicago),1265766556484722690,2 Heels And A Face Podcast,0,0,0,0,Chicago,,1790,2500,1
344425,2020-05-27T21:01:14+00:00,"♥ ♥ Happy 26th Anniversary to Victoria Reeves, the woman who gives me more love every day than I feel I even deserve. Your touch gives me comfort. Your kisses give me joy. Your smile gives me hope and confidence that I have such a a beautiful person like you in my life. https://t.co/V6WWSNc4LE",1265749928544030722,Johnny Price,0,0,0,0,Evanston,,62,778,1
345619,2020-05-27T19:24:09+00:00,"Everyone kept their distance. This brought so much joy to me, and all the people around as well. It’s the little things during a time like this... the feeling of an outdoor concert again. I just had to grab my mask, run out the door and see what was going on when I heard music 🥰",1265725498354733056,Kacy Standohar,0,0,2,0,Chicago,,1325,2930,1
345924,2020-05-27T19:00:05+00:00,It’s Literally 2 o clock in the day and my sister have me crying tears of Joy 🙏🏾 #PraiseHim,1265719440085262336,HoodRichHealer ✨❤️‍🔥🌹,0,0,0,0,Chicago,['PraiseHim'],1020,482,1
346766,2020-05-27T17:52:16+00:00,"God will open doors, bring sunshine and and joy in the midst of chaos, challenge and uncertainty - you just have to open your eyes.",1265702376054423554,Ulric Shannon,0,0,0,0,Chicago,,262,1235,1
348258,2020-05-27T15:51:09+00:00,I love talking to my family even if it isnt for long. It fiils me with such joy getting to hear their voices.  Learned today my aunt and mom  are having a spa day for themselves.  Got to tell my mom about the food i made last night.  We also made plans to spend time together...,1265671897020338177,Izumi,1,0,1,0,Evanston,,97,262,1
349097,2020-05-27T14:35:27+00:00,"Who knows?

... just feel the #Joy in every way Love peeks out to say, “Hi!”🌈💜🌎💫

#WeAreAllConnected 
#IAm
#WednesdayWisdom 
#PureEsperanza https://t.co/zyMATHfIrA",1265652842611834882,"PureEsperanza, NFP",0,1,2,0,Chicago,"['Joy', 'WeAreAllConnected', 'IAm', 'WednesdayWisdom', 'PureEsperanza']",2785,2462,1
349267,2020-05-27T14:18:24+00:00,"@KariJoys @BuddhaBrian 🌈💜🌎💫 To Know #Joy! 
To BE #Love.",1265648554879733765,"PureEsperanza, NFP",0,0,1,0,Chicago,"['Joy', 'Love']",2785,2462,1
349996,2020-05-27T13:05:32+00:00,"My first love. 🎶
Music has always been a part of me. I'm not sure what my world would be like without music. I know it would have less color, less joy, less community &amp; less creativity.
I'm really thankful for… https://t.co/WCqVwSunxP",1265630215004446726,Grace in Style,0,0,0,0,Chicago,,900,187,1
350038,2020-05-27T13:01:32+00:00,"@AlyssaEdwards_1 finally watched Dancing Queen and had to tell you that you are a joy and a treasure. Your positivity, your passion are examples we should all try and live by. Hope you're in Chicago post pandemic so I can see you on stage. #trustthedutchess I'll be there.",1265629207994011650,Sidar Combo,0,0,0,0,Chicago,['trustthedutchess'],115,610,1
350630,2020-05-27T11:24:43+00:00,Wishing each of you peace and joy his morning!,1265604846381674497,Damon,4,1,18,0,Chicago,,2558,4132,1
357425,2020-05-28T21:35:32+00:00,@Nelidarojasb2 @Kamel11821020 @m_studart @Titas37 @dineshtiwari061 @PattiBrookd @one_seize @YUcuoDydRuZKyT3 @khanhakim_k @TheLadyDyan @LudMarx1 @Carlaxa63784237 @19marino74 @YYOOUUSSU @AhmedLelo31 @marinavibu609g @saulastam @SolyMar66091744 @R23549721513 @Ame__2i @hasanijun @marycastro54 @Lunarteddy @ismailelraieeg1 @LuisMiguelClav1 @MARIAblue07 @FGurrolaRochin @Alexa17101614 @arshadk90774920 @robtropper @Chrissyhowell16 @EjazNoorii @MelindaMinns @Guyatt671 @AMHkc18SxEPMqDY @OmarEffendi7 @pollyannegreen @Carlade02460367 @CivilizedEngr @RSantsna @Pablo_ama_Carla @lumpie125 @LindaLeeKing @ELITE_LEGENDZ_ @Silviadomi222g @luisalarosa @virgyane @Marieaaow @marie_nassar @___marcio just so much joy and happiness to the world,1266120950250176512,OLIVERESKRIDGE,0,2,4,0,Chicago,,7145,3652,1
359836,2020-05-28T18:29:42+00:00,"Joy + innocence. 🖤 #ctpfamilies #christytylerphoto #chicagofamilyphotographer #porchportraits @ Evanston, Illinois https://t.co/d3hJRkTmX6",1266074183160791040,Christy Tyler Photo,0,0,0,0,Evanston,"['ctpfamilies', 'christytylerphoto', 'chicagofamilyphotographer', 'porchportraits']",615,189,1
364435,2020-05-28T11:53:48+00:00,Good morning fam! Reminder: Don’t let anybody or anything steal your joy. Create a great day no matter what!,1265974551218761728,Damon,0,1,4,0,Chicago,,2558,4132,1
364570,2020-05-28T11:33:10+00:00,@pleasure74 @WIZARD6913 @ChrisToTheW @WifeySpice90 @ReSista_Barb @alxellt0308 @Limmered @strom_annette @Mdrc76Maia @phalarope @cptnrawrpnts @june_heinz @CamiLee13 @Momof2in1year @Shaken0Stirred @KlitzingChris @FAQ4545 @JoKeRDJResists @nhojhpesoj @LBSamuelsson Oh Joy 😘 can you all tell I’m in a wonderful mood this Morning,1265969358406377473,Rex Shields,1,0,2,0,Chicago,,5879,5295,1
367896,2020-05-28T02:33:07+00:00,"Inking big hairy brutes peeing in the woods is my joy.  

#inking #inks #makemorecomics #makecomics #fanart #fanzine #drawing #illustration #cartooning #johnnygoldenart #johnashtongolden @ Chicago, Illinois https://t.co/DQDT7sziMn",1265833452965953537,Mortal Mirror Studio,1,0,0,0,Chicago,"['inking', 'inks', 'makemorecomics', 'makecomics', 'fanart', 'fanzine', 'drawing', 'illustration', 'cartooning', 'johnnygoldenart', 'johnashtongolden']",908,4123,1
367907,2020-05-28T02:32:14+00:00,"Sadness: 2011 Game 7 vs Canucks
Joy: “17 seconds”
#Blackhawks https://t.co/ojelJPQw0V",1265833228713197569,Mario Tirabassi,1,0,2,0,Chicago,['Blackhawks'],3431,999,1
368925,2020-05-28T01:23:56+00:00,"Inking hot babes is my joy. 

#inking #inks #makemorecomics #makecomics #fanzine #fanart #DART #babes #hotbabe #superhero #johnnygolden #johnashtongolden #bombshell @ Chicago, Illinois https://t.co/sgl0swfNMk",1265816039465586689,Mortal Mirror Studio,1,0,0,0,Chicago,"['inking', 'inks', 'makemorecomics', 'makecomics', 'fanzine', 'fanart', 'DART', 'babes', 'hotbabe', 'superhero', 'johnnygolden', 'johnashtongolden', 'bombshell']",908,4123,1
370558,2020-05-29T23:09:22+00:00,"And by seeking out and claiming joy for ourselves, too, wherever and whenever we can 🙏🏾❤️ https://t.co/HWKx1PmUCk",1266506950679891968,Sonya Olds Som (she/her/hers),0,0,3,0,Chicago,,15302,3626,1
374738,2020-05-29T17:42:03+00:00,"Jolene here - There are a lot of reasons to feel upset right now, so I'm trying to focus on some positives. My anonymous end-of-year survey results from my sophomore honors class brought me joy. Of the kids who filed… https://t.co/thBJW2zVVu",1266424577875423237,Jolene Heinemann,0,1,2,0,Chicago,,171,370,1
374771,2020-05-29T17:40:37+00:00,"I alone can’t fix it today. Every day I think if you look up at the peak of the mountain you are climbing, no matter the challenge, you fill find the summit daunting. Take the climb a step at a time, look at your own feet, &amp; you’ll greet the peak with surprise, disbelief and joy.",1266424217916096513,An Increasingly Real Sam Crane,1,0,0,0,Chicago,,173,168,1
377695,2020-05-29T14:16:58+00:00,"Praying for many reasons today. Also, very much hoping we get some @Cubs organ music around Wrigley this evening. 

Just sparks joy around here. We need some joy. 🙏🏾",1266372969195950084,Michael Bolling,1,0,31,0,Chicago,,3151,980,1
378295,2020-05-29T13:23:43+00:00,"24 Now to him who is able to keep you from stumbling and to present you blameless before the presence of his glory with great joy,
25 to the only God, our Savior, through Jesus Christ our Lord, be glory, majesty, dominion, and authority, before all time and now and forever. Amen.",1266359568294006784,Jay Miller,0,0,0,0,Oak Park,,60,194,1
384116,2020-05-29T00:42:16+00:00,"As a kid, you think you know what joy is, like I thought anytime I got to ride with @Tedge89247040 in her 19?? Escort was the happiest I could ever be... But I was quickly corrected by this little angel, surviving… https://t.co/NBgWqC0qMR",1266167943169101824,ミアコ,0,0,0,0,Chicago,,46,95,1
390343,2020-05-30T16:40:02+00:00,And here’s a virtual hug from a 79 yo who is alone with others.   Just be happy in spite of it all when it’s not possible because of it all!!!  Remember your first popsicle?  Live that joy over &amp; over along with other good stuff. Happy B’day to you!!!! https://t.co/ifmx9Sh0sq,1266771360254242817,carolyn morton,0,0,0,0,Chicago,,432,1090,1
395478,2020-05-30T03:48:44+00:00,"thought to send me for extended evening walk to claim much needed joy ;) 
 #Chicago #GrantPark #ChicagoSkyline #Downtown #ArveyField #HutchinsonField #PrettyAfternoon #May2020 #Spring2020 #HappyFriday @ Hutchinson… https://t.co/hhEWV0kEgO",1266577254605299712,Ahsan ツ,0,0,0,0,Chicago,"['Chicago', 'GrantPark', 'ChicagoSkyline', 'Downtown', 'ArveyField', 'HutchinsonField', 'PrettyAfternoon', 'May2020', 'Spring2020', 'HappyFriday']",456,547,1
397311,2020-05-30T01:24:10+00:00,"@furnie_sanders almond joy fucking rules, i’m just really into dark chocolate",1266540876504981519,Dahlia,1,0,1,0,Chicago,,18730,3489,1
397614,2020-05-30T01:01:16+00:00,@psloanjoseph @Becauseofthem A joy to see! 😭,1266535113787166722,Dwayne Reed,0,0,3,0,Chicago,,61220,173,1
398784,2020-05-31T23:35:39+00:00,@CatzCatems Sounds likes joy to me. #goals,1267238340950216707,Bebe Baby,0,0,0,0,Evanston,['goals'],471,950,1
400742,2020-05-31T21:32:57+00:00,"Sweet, beautiful, soul saving joy.. Ooooh JOY, Joy in my sooooul #Verzuz",1267207465059450880,Niiiiiiitttttaaaaaa,0,0,0,0,Chicago,['Verzuz'],433,519,1
403987,2020-05-31T17:44:11+00:00,"@amjoyshow Joy, didn’t Omorosa say that DT wanted to start a race war? And everyone was aghast that she said that? And what are these right wing groups doing now to disrupt and disturb peaceful protest? 🤬🤬🤬😡😡😡",1267149894294425600,RS,0,0,1,0,Oak Park,,521,741,1
404846,2020-05-31T16:48:56+00:00,"@KurtNiceHHL And Joy didn't follow up, I suppose.",1267135988595294211,Lou Nigra⚖️🍦💛🐝,1,0,4,0,Chicago,,210,319,1
405334,2020-05-31T16:18:06+00:00,His GoFundMe needs some love! Let’s help this man with his goal so that he can bring some joy to kids in different inner cities in the Midwest https://t.co/2i2iqLeApz,1267128227572654082,RISPy Business,0,1,0,0,Chicago,,2317,1022,1
405420,2020-05-31T16:13:47+00:00,"“These things I have spoken to you so that My joy may be in you, and that your joy may be made full. This is My commandment, that you love one another, just as I have loved you."" - John 15:11-12 @ Chicago… https://t.co/8igTi3ZhGl",1267127140862038018,Steve Fostering (Wisdom Media),0,0,0,0,Chicago,,154,995,1
406977,2020-05-31T14:29:42+00:00,"Be so grounded in peace that your children reflect you with joy and all you desire flows with ease. .
.
When you are grounded in peace and your true knowing, you vibrate the absolute energy of love. No, we aren’t… https://t.co/DPW9VuUHN6",1267100949111169024,The Abundant Parent,0,0,0,0,Chicago,,793,918,1
407826,2020-05-31T12:59:27+00:00,Messiah was a classmate that brought nothing but joy to everyone around him. Last night he &amp; his partner were brutalized on LIVE tv by @Atlanta_Police Please consider donating! https://t.co/1oZtuVHZ7U,1267078237018095616,matthew mata,0,1,1,0,Chicago,,483,826,1
408543,2020-05-31T09:19:18+00:00,@TheNnanna Yeah. The babe sang about it on joy joy joy volume 5. Let’s not talk about Paul Nwokocha.,1267022835920392201,Valency,1,0,0,0,Chicago,,433,657,1
409100,2020-05-31T06:58:09+00:00,I am crying with joy!!!! @jaidaehall deserves EVERY little thing in the world!!!!! https://t.co/skG7FMisFU,1266987311029465093,Allison Fish,0,0,0,0,Chicago,,297,503,1
411890,2020-05-31T03:33:04+00:00,This brings me joy. https://t.co/8DsqPqxecs,1266935702513737728,Austin,0,0,6,0,Chicago,,1168,1108,1
414658,2020-05-31T01:17:45+00:00,"Everyone human being deserves the love, respect, kindness, peace, joy, empathy and the decency to live a life with the same privilege as everyone else. #GeorgeFlyod #love #LoveEachOther #BeKind #peace https://t.co/eRqKRQdCor",1266901646216507395,John Vincent,1,2,21,0,Chicago,"['GeorgeFlyod', 'love', 'LoveEachOther', 'BeKind', 'peace']",3568,1046,1
414947,2020-05-31T01:00:28+00:00,"#NowWatching

#Tremors (1990)
Ron Underwood

Perfection indeed!
The perfect retro-camp-horror-comedy-creature-feature!

A joy to 👀 start to finish - every character actor (&amp; there’s a lot!) on 🔥! Grab the 6-pack because it’s time to wrestle some sand worms!

#KillerSaturday https://t.co/aVfRNT5WGg",1266897296991686656,Friendly Gayborhood Daddyman,0,0,9,0,Chicago,"['NowWatching', 'Tremors', 'KillerSaturday']",3214,1605,1
415815,2020-05-31T00:02:54+00:00,"The world is a bit of a dumpster fire but Nilla finally got a haircut today and the pride collection at Petsmart was way too cute to pass up. This brought me joy 🐶🥰🌈 

#pride🌈 #pride #pridepup #pomeranian… https://t.co/OOqJMMO260",1266882812352831489,Ash Kay,1,0,10,0,Chicago,"['pride', 'pride', 'pridepup', 'pomeranian']",2489,649,1
